Borrower_ID,Age,Employment_Status,Income,Credit_Score,Nationality,Loan_ID,Interest_Rate,Loan_Term,Purpose,Disbursement_Date,Due_Date,Days_Past_Due,Payment_Amount,Outstanding_Balance,Collection_Status,Recovery_Status,Recovery_Amount,Recovery_Date,Paid_Date,Invoice_Amount,Customer_Segment,Days_To_Collect,Recovered,Contact_Attempts,Payment_History_Pattern,Region,Channel_of_Contact
383,54,Unemployed,100457,453,German,10383,12.02,60,Education,7/15/2021,6/19/2026,-3,57325.406,-21519.406,Current,Not Started,0,,6/16/2026,35806,Unemployed,1797,0,5,Always Late,South,Phone
384,41,Employed,28057,395,German,10384,9.74,60,Home Improvement,11/26/2021,10/31/2026,109,49239.031,-16126.031,Default,Recovered,-8672.212554,4/18/2027,2/17/2027,33113,Employed,1909,1,7,Always On Time,South,SMS
385,46,Employed,79028,593,German,10385,11.02,60,Other,6/7/2021,5/12/2026,2,8173.769999999999,-2903.77,Current,Not Started,0,,5/14/2026,5270,Employed,1802,0,7,Always Late,South,Phone
386,66,Employed,70731,508,German,10386,6.65,24,Debt Consolidation,7/18/2020,7/8/2022,1,49641.262,-5827.262,Current,Not Started,0,,7/9/2022,43814,Employed,721,0,2,Mixed,East,Email
387,63,Unemployed,39858,642,German,10387,10.32,36,Debt Consolidation,12/3/2021,11/17/2024,62,7442.456800000001,-1759.4568,Delinquent,Not Started,0,,1/18/2025,5683,Unemployed,1142,0,2,Always Late,North,Phone
388,48,Unemployed,63689,387,German,10388,9.13,24,Other,5/27/2022,5/16/2024,-1,48349.4184,-7465.4184,Current,Not Started,0,,5/15/2024,40884,Unemployed,719,0,1,Mixed,South,Phone
389,52,Unemployed,59638,689,German,10389,5.03,48,Education,5/19/2022,4/28/2026,3,37007.7708,-6198.7708,Current,Not Started,0,,5/1/2026,30809,Unemployed,1443,0,3,Mixed,East,SMS
390,50,Employed,106598,624,German,10390,6.29,24,Debt Consolidation,1/13/2022,1/3/2024,-2,40024.4416,-4472.4416,Current,Not Started,0,,1/1/2024,35552,Employed,718,0,9,Always Late,South,Phone
391,69,Self-Employed,117386,456,Other,10391,6.85,48,Business,1/4/2020,12/14/2023,-5,6097.3640000000005,-1311.364,Current,Not Started,0,,12/9/2023,4786,Self-Employed,1435,0,3,Mixed,North,In-App
392,38,Self-Employed,61486,436,German,10392,14.13,48,Business,2/24/2020,2/3/2024,2,35451.78,-12801.78,Current,Not Started,0,,2/5/2024,22650,Self-Employed,1442,0,2,Mixed,South,Email
393,49,Employed,35567,727,German,10393,6.15,48,Home Improvement,11/14/2020,10/24/2024,-1,37013.676,-7307.676,Current,Not Started,0,,10/23/2024,29706,Employed,1439,0,6,Mixed,East,SMS
394,40,Self-Employed,44739,751,German,10394,6.83,24,Other,1/11/2022,1/1/2024,-4,11581.954,-1391.954,Current,Not Started,0,,12/28/2023,10190,Self-Employed,716,0,4,Mixed,North,Email
395,50,Employed,72804,440,German,10395,7.75,36,Other,5/3/2022,4/17/2025,-5,48309.07,-9113.07,Current,Not Started,0,,4/12/2025,39196,Employed,1075,0,1,Mixed,East,In-App
396,20,Employed,18754,382,German,10396,11.13,24,Debt Consolidation,1/25/2021,1/15/2023,-3,49452.9474,-9003.9474,Current,Not Started,0,,1/12/2023,40449,Employed,717,0,3,Mixed,North,SMS
397,35,Employed,42044,476,German,10397,4.86,36,Education,6/20/2022,6/4/2025,3,46589.3738,-5928.3738,Current,Not Started,0,,6/7/2025,40661,Employed,1083,0,3,Mixed,North,SMS
398,42,Employed,82260,497,German,10398,14.47,36,Other,4/12/2022,3/27/2025,-5,44039.7769,-13330.7769,Current,Not Started,0,,3/22/2025,30709,Employed,1075,0,6,Mixed,West,Phone
399,59,Employed,81912,720,German,10399,13.45,48,Debt Consolidation,6/22/2021,6/1/2025,114,71407.802,-24978.802,Default,Recovered,-15570.39172,3/20/2026,9/23/2025,46429,Employed,1554,1,1,Always On Time,West,Email
400,48,Employed,23706,700,German,10400,10.14,24,Debt Consolidation,5/21/2020,5/11/2022,2,19114.8976,-3222.8976,Current,Not Started,0,,5/13/2022,15892,Employed,722,0,2,Always Late,West,In-App
401,20,Employed,23894,770,German,10401,11.25,36,Other,6/23/2021,6/7/2024,87,14235.0125,-3592.0125,Delinquent,Not Started,0,,9/2/2024,10643,Employed,1167,0,4,Mixed,North,In-App
402,57,Self-Employed,33037,517,German,10402,3.69,60,Debt Consolidation,8/16/2021,7/21/2026,2,12961.983499999998,-2018.9835,Current,Not Started,0,,7/23/2026,10943,Self-Employed,1802,0,2,Mixed,South,SMS
403,63,Employed,98986,474,German,10403,7.4,36,Home Improvement,6/20/2021,6/4/2024,164,54061.28,-9821.28,Default,Recovered,-8325.101047,1/19/2025,11/15/2024,44240,Employed,1244,1,5,Always On Time,East,Phone
404,41,Employed,96942,322,German,10404,12.65,60,Home Improvement,2/29/2020,2/2/2025,162,76335.7,-29575.7,Default,Not Started,0,,7/14/2025,46760,Employed,1962,0,4,Mixed,East,SMS
405,67,Employed,66612,534,German,10405,4.39,24,Other,9/7/2021,8/28/2023,-2,23977.287600000003,-1935.2876,Current,Not Started,0,,8/26/2023,22042,Employed,718,0,3,Always Late,East,SMS
406,49,Self-Employed,44725,312,German,10406,6.75,24,Education,3/18/2022,3/7/2024,2,50954.69,-6060.69,Current,Not Started,0,,3/9/2024,44894,Self-Employed,722,0,8,Always Late,West,SMS
407,64,Employed,20926,400,German,10407,10.23,24,Home Improvement,3/4/2022,2/22/2024,3,9478.9974,-1609.9974,Current,Not Started,0,,2/25/2024,7869,Employed,723,0,5,Always Late,North,SMS
408,39,Employed,119555,835,Other,10408,6.45,36,Home Improvement,2/1/2020,1/16/2023,1,49455.0595,-8018.0595,Current,Not Started,0,,1/17/2023,41437,Employed,1081,0,1,Always Late,West,In-App
409,40,Self-Employed,24496,822,German,10409,14.24,12,Other,4/1/2021,3/27/2022,-4,51757.574400000005,-6451.5744,Current,Not Started,0,,3/23/2022,45306,Self-Employed,356,0,4,Always Late,South,In-App
410,19,Employed,71447,751,German,10410,5.01,36,Business,9/17/2021,9/1/2024,86,50421.0999,-6588.0999,Delinquent,Not Started,0,,11/26/2024,43833,Employed,1166,0,6,Always Late,North,SMS
411,44,Employed,116604,730,German,10411,12.67,36,Debt Consolidation,12/22/2020,12/7/2023,2,30249.0318,-8331.0318,Current,Not Started,0,,12/9/2023,21918,Employed,1082,0,6,Always Late,East,SMS
412,59,Employed,44806,832,German,10412,9.34,48,Home Improvement,10/15/2020,9/24/2024,-1,40354.9944,-10975.9944,Current,Not Started,0,,9/23/2024,29379,Employed,1439,0,2,Mixed,West,Phone
413,19,Self-Employed,103199,592,German,10413,12.13,48,Business,7/14/2022,6/23/2026,-3,65258.20280000001,-21319.2028,Current,Not Started,0,,6/20/2026,43939,Self-Employed,1437,0,9,Mixed,West,SMS
414,43,Employed,56321,400,German,10414,7.07,36,Education,10/1/2020,9/16/2023,1,31846.7154,-5572.7154,Current,Not Started,0,,9/17/2023,26274,Employed,1081,0,3,Mixed,South,In-App
415,34,Self-Employed,117031,801,German,10415,9.42,60,Business,4/29/2020,4/3/2025,136,27501.816000000003,-8805.816,Default,Recovered,-6205.6696,1/25/2026,8/17/2025,18696,Self-Employed,1936,1,2,Mixed,South,Email
416,57,Employed,80095,603,German,10416,13.35,48,Other,6/4/2022,5/14/2026,44,6077.7080000000005,-2115.708,Delinquent,Not Started,0,,6/27/2026,3962,Employed,1484,0,2,Always Late,West,In-App
417,50,Unemployed,37656,839,German,10417,8.87,36,Education,3/28/2022,3/12/2025,-4,18802.8511,-3951.8511,Current,Not Started,0,,3/8/2025,14851,Unemployed,1076,0,1,Always Late,South,Phone
418,26,Self-Employed,70147,654,German,10418,7.64,12,Education,2/12/2020,2/6/2021,-3,50318.4708,-3571.4708,Current,Not Started,0,,2/3/2021,46747,Self-Employed,357,0,7,Always Late,East,In-App
419,60,Unemployed,106396,602,German,10419,9.67,60,Business,12/29/2021,12/3/2026,3,9340.116,-3044.116,Current,Not Started,0,,12/6/2026,6296,Unemployed,1803,0,1,Mixed,South,Email
420,65,Employed,64666,795,German,10420,11.75,24,Other,3/3/2021,2/21/2023,81,19445.075,-3700.075,Delinquent,Not Started,0,,5/13/2023,15745,Employed,801,0,1,Always Late,South,SMS
421,56,Self-Employed,97368,526,German,10421,8.6,36,Home Improvement,5/24/2020,5/9/2023,-2,8466.34,-1736.34,Current,Not Started,0,,5/7/2023,6730,Self-Employed,1078,0,7,Mixed,West,Email
422,46,Employed,53787,535,German,10422,14.3,36,Business,5/9/2022,4/23/2025,-3,21322.109,-6401.109,Current,Not Started,0,,4/20/2025,14921,Employed,1077,0,3,Mixed,West,SMS
423,59,Employed,77946,754,German,10423,6.89,60,Home Improvement,8/30/2020,8/4/2025,34,45570.483,-11676.483,Delinquent,Not Started,0,,9/7/2025,33894,Employed,1834,0,1,Always Late,North,SMS
424,43,Employed,36727,312,German,10424,8.97,48,Business,12/8/2020,11/17/2024,-3,8970.7976,-2368.7976,Current,Not Started,0,,11/14/2024,6602,Employed,1437,0,1,Always Late,North,In-App
425,52,Self-Employed,110081,509,German,10425,12.2,48,Home Improvement,5/14/2021,4/23/2025,137,27639.6,-9064.6,Default,Recovered,-8504.017806,12/13/2025,9/7/2025,18575,Self-Employed,1577,1,1,Always On Time,West,In-App
426,67,Unemployed,83056,696,Other,10426,11.42,48,Business,7/20/2022,6/29/2026,-3,29169.5064,-9146.5064,Current,Not Started,0,,6/26/2026,20023,Unemployed,1437,0,2,Mixed,South,In-App
427,42,Self-Employed,18081,399,Other,10427,13.43,24,Education,11/12/2022,11/1/2024,92,58798.3414,-12449.3414,Default,Not Started,0,,2/1/2025,46349,Self-Employed,812,0,5,Always Late,South,Phone
428,41,Employed,49196,330,German,10428,14.96,60,Debt Consolidation,2/11/2021,1/16/2026,-1,29710.756,-12713.756,Current,Not Started,0,,1/15/2026,16997,Employed,1799,0,2,Mixed,North,In-App
429,30,Employed,51735,827,German,10429,8.41,60,Education,1/16/2022,12/21/2026,0,26634.375,-7884.375,Current,Not Started,0,,12/21/2026,18750,Employed,1800,0,1,Always Late,North,Phone
430,24,Self-Employed,119749,628,German,10430,4.78,48,Home Improvement,12/16/2021,11/25/2025,-5,51196.5848,-8217.5848,Current,Not Started,0,,11/20/2025,42979,Self-Employed,1435,0,6,Mixed,North,In-App
431,53,Employed,95102,465,German,10431,3.85,48,Other,5/27/2020,5/6/2024,43,27507.898,-3670.898,Delinquent,Not Started,0,,6/18/2024,23837,Employed,1483,0,5,Mixed,East,SMS
432,62,Employed,94578,758,German,10432,11.86,12,Education,11/1/2022,10/27/2023,0,17894.2442,-1897.2442,Current,Not Started,0,,10/27/2023,15997,Employed,360,0,3,Mixed,East,Phone
433,37,Employed,40498,399,German,10433,13.55,12,Debt Consolidation,7/15/2022,7/10/2023,4,45918.4845,-5479.4845,Current,Not Started,0,,7/14/2023,40439,Employed,364,0,4,Mixed,North,Email
434,18,Employed,91865,472,German,10434,6.04,36,Home Improvement,12/14/2022,11/28/2025,-3,28427.9404,-4360.9404,Current,Not Started,0,,11/25/2025,24067,Employed,1077,0,3,Mixed,South,Phone
435,25,Employed,46656,461,German,10435,5.32,36,Education,6/9/2022,5/24/2025,-2,53386.8244,-7347.8244,Current,Not Started,0,,5/22/2025,46039,Employed,1078,0,4,Always Late,North,Phone
436,63,Employed,82695,562,German,10436,4.22,60,Business,5/12/2022,4/16/2027,0,26548.753,-4625.753,Current,Not Started,0,,4/16/2027,21923,Employed,1800,0,4,Always Late,East,Email
437,33,Employed,52900,573,German,10437,12.96,60,Other,12/30/2020,12/4/2025,153,16275.648,-6399.648,Default,Recovered,-4153.306898,9/2/2026,5/6/2026,9876,Employed,1953,1,3,Always On Time,South,Phone
438,31,Employed,99899,302,German,10438,7.08,24,Home Improvement,3/21/2022,3/10/2024,3,4437.3992,-550.3992,Current,Not Started,0,,3/13/2024,3887,Employed,723,0,8,Always Late,East,SMS
439,29,Unemployed,62701,327,German,10439,8.12,24,Education,2/11/2020,1/31/2022,0,50473.7328,-7051.7328,Current,Not Started,0,,1/31/2022,43422,Unemployed,720,0,1,Mixed,South,In-App
440,68,Employed,34033,625,German,10440,9.28,12,Home Improvement,7/13/2022,7/8/2023,1,41366.8512,-3512.8512,Current,Not Started,0,,7/9/2023,37854,Employed,361,0,6,Always Late,East,Email
441,40,Employed,25805,448,German,10441,13.15,36,Business,2/26/2020,2/10/2023,-1,52918.486,-14970.486,Current,Not Started,0,,2/9/2023,37948,Employed,1079,0,1,Mixed,South,In-App
442,32,Employed,50851,839,German,10442,10.98,12,Debt Consolidation,12/9/2021,12/4/2022,3,4262.7418,-421.7418,Current,Not Started,0,,12/7/2022,3841,Employed,363,0,6,Mixed,South,SMS
443,45,Employed,41832,787,German,10443,10.57,12,Education,10/19/2020,10/14/2021,-2,32901.2092,-3145.2092,Current,Not Started,0,,10/12/2021,29756,Employed,358,0,5,Always Late,South,Email
444,51,Unemployed,78437,737,German,10444,5.52,36,Home Improvement,7/12/2021,6/26/2024,4,8205.824,-1165.824,Current,Not Started,0,,6/30/2024,7040,Unemployed,1084,0,7,Always Late,South,In-App
445,19,Self-Employed,28944,364,German,10445,9.4,24,Home Improvement,9/21/2021,9/11/2023,0,13429.152,-2125.152,Current,Not Started,0,,9/11/2023,11304,Self-Employed,720,0,1,Mixed,West,In-App
446,49,Employed,34873,655,German,10446,11.73,36,Home Improvement,9/11/2021,8/26/2024,111,42369.8979,-11028.8979,Default,Recovered,-5579.912885,5/25/2025,12/15/2024,31341,Employed,1191,1,4,Always On Time,East,SMS
447,40,Employed,55372,832,German,10447,14.69,48,Debt Consolidation,1/20/2021,12/30/2024,-5,9141.4008,-3383.4008,Current,Not Started,0,,12/25/2024,5758,Employed,1435,0,4,Mixed,East,In-App
448,39,Self-Employed,104464,551,German,10448,5.82,48,Home Improvement,7/3/2022,6/12/2026,-1,22202.728000000003,-4192.728,Current,Not Started,0,,6/11/2026,18010,Self-Employed,1439,0,6,Always Late,West,SMS
449,68,Unemployed,30379,534,German,10449,3.61,48,Other,5/4/2022,4/13/2026,42,37373.815200000005,-4715.8152,Delinquent,Not Started,0,,5/25/2026,32658,Unemployed,1482,0,4,Mixed,South,Phone
450,42,Employed,51751,526,German,10450,4.37,60,Other,7/16/2022,6/20/2027,50,47255.867000000006,-8473.867,Delinquent,Not Started,0,,8/9/2027,38782,Employed,1850,0,4,Always Late,South,SMS
451,39,Employed,115082,824,German,10451,7.82,24,Home Improvement,7/11/2021,7/1/2023,3,2746.4500000000003,-371.45,Current,Not Started,0,,7/4/2023,2375,Employed,723,0,3,Always Late,East,Phone
452,39,Employed,104822,612,German,10452,12.94,24,Other,7/16/2020,7/6/2022,-5,43993.8012,-9044.8012,Current,Not Started,0,,7/1/2022,34949,Employed,715,0,3,Mixed,West,Email
453,66,Unemployed,20110,348,German,10453,3.58,60,Education,10/28/2021,10/2/2026,137,27225.468,-4133.468,Default,Recovered,-2688.109235,3/26/2027,2/16/2027,23092,Unemployed,1937,1,4,Always On Time,South,In-App
454,69,Employed,69341,417,Other,10454,8.75,12,Other,10/15/2020,10/10/2021,-1,1620.3749999999998,-130.375,Current,Not Started,0,,10/9/2021,1490,Employed,359,0,1,Mixed,South,SMS
455,59,Unemployed,27087,353,German,10455,7.29,48,Home Improvement,6/11/2022,5/21/2026,1,6107.9764000000005,-1378.9764,Current,Not Started,0,,5/22/2026,4729,Unemployed,1441,0,9,Mixed,South,SMS
456,23,Employed,38762,343,German,10456,4.1,48,Business,11/20/2022,10/30/2026,0,8117.736,-1143.736,Current,Not Started,0,,10/30/2026,6974,Employed,1440,0,6,Always Late,North,In-App
457,32,Employed,97617,352,German,10457,8.68,12,Education,5/2/2022,4/27/2023,0,22475.024,-1795.024,Current,Not Started,0,,4/27/2023,20680,Employed,360,0,9,Always Late,West,In-App
458,60,Employed,115483,824,German,10458,6.43,36,Debt Consolidation,9/21/2020,9/6/2023,1,23051.5996,-3727.5996,Current,Not Started,0,,9/7/2023,19324,Employed,1081,0,2,Always Late,South,Email
459,54,Employed,24596,401,Other,10459,7.55,36,Home Improvement,1/20/2020,1/4/2023,35,39657.651,-7323.651,Delinquent,Not Started,0,,2/8/2023,32334,Employed,1115,0,7,Always Late,North,Email
460,50,Employed,118555,697,German,10460,11.61,24,Debt Consolidation,11/28/2020,11/18/2022,-1,27598.8156,-5200.8156,Current,Not Started,0,,11/17/2022,22398,Employed,719,0,7,Always Late,West,SMS
461,25,Employed,33313,437,German,10461,9.5,60,Business,4/1/2021,3/6/2026,4,52583.75,-16933.75,Current,Not Started,0,,3/10/2026,35650,Employed,1804,0,5,Always Late,South,Email
462,61,Employed,81549,686,German,10462,4.93,24,Debt Consolidation,6/6/2022,5/26/2024,-1,24489.9912,-2197.9912,Current,Not Started,0,,5/25/2024,22292,Employed,719,0,5,Always Late,East,Phone
463,61,Self-Employed,38705,410,German,10463,14.56,36,Home Improvement,6/12/2020,5/28/2023,3,52809.584,-16054.584,Current,Not Started,0,,5/31/2023,36755,Self-Employed,1083,0,3,Always Late,North,Email
464,22,Employed,82364,316,German,10464,10.81,12,Home Improvement,9/2/2022,8/28/2023,75,43607.0593,-4254.0593,Delinquent,Not Started,0,,11/11/2023,39353,Employed,435,0,7,Always Late,North,Email
465,56,Employed,88445,481,German,10465,12.31,24,Business,9/24/2022,9/13/2024,2,5182.9458,-1023.9458,Current,Not Started,0,,9/15/2024,4159,Employed,722,0,4,Always Late,South,SMS
466,21,Unemployed,118892,835,German,10466,4.41,48,Home Improvement,4/6/2022,3/16/2026,104,39557.6264,-5931.6264,Default,Not Started,0,,6/28/2026,33626,Unemployed,1544,0,1,Always Late,South,Phone
467,23,Self-Employed,93645,840,Other,10467,4.04,48,Business,1/12/2021,12/22/2024,4,35255.7216,-4904.7216,Current,Not Started,0,,12/26/2024,30351,Self-Employed,1444,0,3,Mixed,North,Email
468,62,Unemployed,17023,470,German,10468,3.72,12,Business,7/2/2021,6/27/2022,-2,39722.6856,-1424.6856,Current,Not Started,0,,6/25/2022,38298,Unemployed,358,0,8,Always Late,East,Phone
469,49,Unemployed,74796,708,German,10469,5.67,36,Home Improvement,7/14/2022,6/28/2025,81,21137.8565,-3072.8565,Delinquent,Not Started,0,,9/17/2025,18065,Unemployed,1161,0,7,Mixed,East,Phone
470,69,Employed,95073,677,German,10470,8.27,48,Other,12/30/2020,12/9/2024,4,30126.6504,-7488.6504,Current,Not Started,0,,12/13/2024,22638,Employed,1444,0,9,Mixed,West,Phone
471,47,Employed,107197,487,German,10471,14.26,48,Business,6/17/2021,5/27/2025,-1,3255.4392000000003,-1182.4392,Current,Not Started,0,,5/26/2025,2073,Employed,1439,0,5,Mixed,South,In-App
472,64,Self-Employed,79429,529,German,10472,8.76,60,Home Improvement,1/2/2021,12/7/2025,74,68320.818,-20809.818,Delinquent,Not Started,0,,2/19/2026,47511,Self-Employed,1874,0,2,Always Late,East,In-App
473,52,Employed,119195,418,German,10473,6.84,24,Other,11/26/2020,11/16/2022,-3,22475.6728,-2704.6728,Current,Not Started,0,,11/13/2022,19771,Employed,717,0,2,Always Late,West,In-App
474,57,Employed,76627,455,German,10474,9.96,36,Business,11/16/2021,10/31/2024,137,47355.5468,-10894.5468,Default,Recovered,-8596.206239,5/15/2025,3/17/2025,36461,Employed,1217,1,2,Always On Time,East,In-App
475,69,Self-Employed,48848,764,German,10475,4.79,24,Other,8/14/2020,8/4/2022,98,47481.014,-4151.014,Default,Recovered,-2855.76973,4/3/2023,11/10/2022,43330,Self-Employed,818,1,1,Always On Time,South,SMS
476,33,Employed,52804,403,German,10476,10.51,36,Education,11/5/2021,10/20/2024,1,39879.896,-9559.896,Current,Not Started,0,,10/21/2024,30320,Employed,1081,0,3,Mixed,West,Email
477,30,Employed,30379,801,Other,10477,10.04,48,Education,1/7/2021,12/17/2024,-1,7484.544,-2144.544,Current,Not Started,0,,12/16/2024,5340,Employed,1439,0,2,Always Late,West,In-App
478,67,Employed,74664,474,German,10478,12.61,60,Other,8/26/2021,7/31/2026,4,58574.082,-22650.082,Current,Not Started,0,,8/4/2026,35924,Employed,1804,0,3,Always Late,West,SMS
479,59,Employed,42766,720,German,10479,14.85,24,Business,8/15/2020,8/5/2022,-3,22287.648,-5103.648,Current,Not Started,0,,8/2/2022,17184,Employed,717,0,8,Mixed,East,Email
480,47,Employed,83099,433,German,10480,6.39,48,Home Improvement,7/27/2020,7/6/2024,60,52401.2104,-10667.2104,Delinquent,Not Started,0,,9/4/2024,41734,Employed,1500,0,3,Always Late,South,In-App
481,36,Employed,51060,690,German,10481,9.36,36,Debt Consolidation,10/26/2020,10/11/2023,82,4585.264,-1005.264,Delinquent,Not Started,0,,1/1/2024,3580,Employed,1162,0,7,Always Late,West,Email
482,34,Self-Employed,109733,800,German,10482,13.95,24,Home Improvement,11/12/2020,11/2/2022,-3,52470.975,-11445.975,Current,Not Started,0,,10/30/2022,41025,Self-Employed,717,0,5,Always Late,North,In-App
483,36,Employed,84122,332,German,10483,12.53,24,Debt Consolidation,2/10/2021,1/31/2023,4,37476.7302,-7509.7302,Current,Not Started,0,,2/4/2023,29967,Employed,724,0,2,Always Late,South,SMS
484,45,Employed,31087,354,German,10484,9.11,48,Debt Consolidation,6/14/2021,5/24/2025,-1,4310.1396,-1151.1396,Current,Not Started,0,,5/23/2025,3159,Employed,1439,0,3,Always Late,North,Phone
485,43,Self-Employed,63868,818,German,10485,14.37,24,Business,8/21/2022,8/10/2024,-5,64292.756,-14352.756,Current,Not Started,0,,8/5/2024,49940,Self-Employed,715,0,1,Mixed,North,Phone
486,54,Unemployed,38225,311,German,10486,4.16,60,Other,2/28/2020,2/1/2025,61,17999.2,-3099.2,Delinquent,Not Started,0,,4/3/2025,14900,Unemployed,1861,0,3,Mixed,West,Email
487,43,Self-Employed,110286,827,German,10487,14.21,60,Home Improvement,6/16/2022,5/21/2027,0,21278.620000000003,-8838.62,Current,Not Started,0,,5/21/2027,12440,Self-Employed,1800,0,5,Mixed,West,SMS
488,40,Self-Employed,21643,672,German,10488,4.08,48,Other,12/30/2022,12/9/2026,87,18236.6496,-2558.6496,Delinquent,Not Started,0,,3/6/2027,15678,Self-Employed,1527,0,1,Always Late,East,Phone
489,26,Employed,108059,783,German,10489,9.79,36,Education,6/6/2020,5/22/2023,-2,62361.51479999999,-14157.5148,Current,Not Started,0,,5/20/2023,48204,Employed,1078,0,2,Mixed,East,In-App
490,29,Employed,51727,527,German,10490,13.74,48,Business,9/21/2020,8/31/2024,49,20177.3416,-7156.3416,Delinquent,Not Started,0,,10/19/2024,13021,Employed,1489,0,3,Mixed,East,Phone
